hour_utc	cost_usd	input	output	cache_write	cache_read
2026-08-25T00:00Z	8.5850	839	19631	188414	5583568
2026-08-25T01:00Z	11.4046	843	21225	312006	5984981
2026-08-25T02:00Z	11.4046	843	21225	312006	5984981
2026-08-25T03:00Z	8.5850	839	19631	188414	5583568
2026-08-25T04:00Z	8.5850	839	19631	188414	5583568
2026-08-25T05:00Z	21.0263	1023	110580	541645	18852332
2026-08-25T06:00Z	40.2750	888	97690	470155	42866314
2026-08-25T07:00Z	40.2750	888	97690	470155	42866314
2026-08-25T08:00Z	20.3827	743	58820	272471	26721184
2026-08-25T09:00Z	20.3827	743	58820	272471	26721184
2026-08-25T10:00Z	56.8659	1459	266994	1437704	72040291
2026-08-25T11:00Z	22.5980	1351	84540	489288	31169917
2026-08-25T12:00Z	14.2010	703	37919	197815	22542793
2026-08-25T13:00Z	14.2010	703	37919	197815	22542793
2026-08-25T14:00Z	13.4657	697	36546	145586	22185561
2026-08-25T15:00Z	62.9104	1303	286199	1109381	82845690
2026-08-25T16:00Z	50.6670	1275	194690	1069541	70196082
2026-08-25T17:00Z	14.9617	705	38918	252497	22920635
2026-08-25T18:00Z	13.4657	697	36546	145586	22185561
2026-08-25T19:00Z	30.8909	959	111649	414434	47901202
2026-08-25T20:00Z	96.9463	1734	404869	2668811	120255693
2026-08-25T21:00Z	27.3398	849	83588	657829	32118191
2026-08-25T22:00Z	19.6974	740	52547	297706	25589066
2026-08-25T23:00Z	19.6974	740	52547	297706	25589066
2026-08-26T00:00Z	19.6974	740	52547	297706	25589066
2026-08-26T01:00Z	18.0717	722	46305	256082	24453714
2026-08-26T02:00Z	26.0174	1378	92691	522638	32925173
2026-08-26T03:00Z	18.7511	864	96714	819909	16260371
2026-08-26T04:00Z	1.6359	558	11808	48936	1697796
2026-08-26T05:00Z	1.6359	558	11808	48936	1697796
2026-08-26T06:00Z	7.7902	664	52429	219640	8560331
2026-08-26T07:00Z	32.5512	1070	158571	759321	41977389
2026-08-26T08:00Z	1.6359	558	11808	48936	1697796
2026-08-26T09:00Z	1.6359	558	11808	48936	1697796
2026-08-26T10:00Z	1.6359	558	11808	48936	1697796
2026-08-26T11:00Z	1.6359	558	11808	48936	1697796
2026-08-26T12:00Z	1.6359	558	11808	48936	1697796
2026-08-26T13:00Z	1.6359	558	11808	48936	1697796
2026-08-26T14:00Z	1.6359	558	11808	48936	1697796
2026-08-26T15:00Z	1.6359	558	11808	48936	1697796
2026-08-26T16:00Z	1.6359	558	11808	48936	1697796
2026-08-26T17:00Z	1.6359	558	11808	48936	1697796
2026-08-26T18:00Z	1.6359	558	11808	48936	1697796
2026-08-26T19:00Z	7.9674	690	42389	279916	8210926
2026-08-26T20:00Z	39.3769	966	177672	603352	57794311
2026-08-26T21:00Z	1.6359	558	11808	48936	1697796
2026-08-26T22:00Z	1.6359	558	11808	48936	1697796
2026-08-26T23:00Z	1.6359	558	11808	48936	1697796
2026-08-27T00:00Z	1.6359	558	11808	48936	1697796
2026-08-27T01:00Z	1.6359	558	11808	48936	1697796
2026-08-27T02:00Z	1.6359	558	11808	48936	1697796
2026-08-27T03:00Z	1.6359	558	11808	48936	1697796
2026-08-27T04:00Z	1.6359	558	11808	48936	1697796
2026-08-27T05:00Z	1.6359	558	11808	48936	1697796
2026-08-27T06:00Z	1.6359	558	11808	48936	1697796
2026-08-27T07:00Z	1.6359	558	11808	48936	1697796
2026-08-27T08:00Z	1.6359	558	11808	48936	1697796
2026-08-27T09:00Z	1.6359	558	11808	48936	1697796
2026-08-27T10:00Z	1.6359	558	11808	48936	1697796
2026-08-27T11:00Z	1.6359	558	11808	48936	1697796
2026-08-27T12:00Z	1.6359	558	11808	48936	1697796
2026-08-27T13:00Z	1.6359	558	11808	48936	1697796
2026-08-27T14:00Z	1.6359	558	11808	48936	1697796
2026-08-27T15:00Z	1.6359	558	11808	48936	1697796
2026-08-27T16:00Z	33.6347	526	137562	657951	47226933
2026-08-27T17:00Z	19.8958	4085	135808	578709	21838535
2026-08-27T18:00Z	30.8745	5051	195570	705597	33456787
2026-08-27T19:00Z	17.6110	4833	105258	344923	18728873
2026-08-27T20:00Z	17.6110	4833	105258	344923	18728873
2026-08-27T21:00Z	17.6110	4833	105258	344923	18728873
2026-08-27T22:00Z	17.6110	4833	105258	344923	18728873
2026-08-27T23:00Z	49.7565	5197	326578	1136699	58368321
2026-08-28T00:00Z	113.6725	6620	609116	2457503	132677659
2026-08-28T01:00Z	23.7817	4822	125673	428751	26115025
2026-08-28T02:00Z	23.7817	4822	125673	428751	26115025
2026-08-28T03:00Z	27.8181	4900	146680	564492	30421880
2026-08-28T04:00Z	29.8289	5510	179845	759761	33918069
2026-08-28T05:00Z	79.2051	6258	458475	1907127	97286840
2026-08-28T06:00Z	21.5829	4774	127810	604770	22448801
2026-08-28T07:00Z	15.3062	4646	99466	310870	17191956
2026-08-28T08:00Z	15.3062	4646	99466	310870	17191956
2026-08-28T09:00Z	20.7820	4758	130397	461167	23589847
2026-08-28T10:00Z	58.2907	10374	398447	1372742	66917149
2026-08-28T11:00Z	53.0436	7273	294037	1195471	57157863
2026-08-28T12:00Z	33.1566	6982	179900	598320	36319850
2026-08-28T13:00Z	33.1566	6982	179900	598320	36319850
2026-08-28T14:00Z	55.0982	5379	331732	1173301	70095464
2026-08-28T15:00Z	31.0782	4843	191506	518630	42165521
2026-08-28T16:00Z	8.8802	4579	72812	185097	10377477
2026-08-28T17:00Z	8.8802	4579	72812	185097	10377477
2026-08-28T18:00Z	29.2144	4825	194131	502987	38619701
2026-08-28T19:00Z	42.9890	5483	216827	580033	63486654
2026-08-28T20:00Z	67.0851	7654	376098	1516045	73120288
2026-08-28T21:00Z	25.3209	4741	121236	420404	24276968
2026-08-28T22:00Z	25.3209	4741	121236	420404	24276968
2026-08-28T23:00Z	25.3209	4741	121236	420404	24276968
2026-08-29T00:00Z	159.0880	6506	580364	2319679	191157605
2026-08-29T01:00Z	54.7923	5056	211109	803396	52075439
2026-08-29T02:00Z	25.8703	5353	147011	452095	35300150
2026-08-29T03:00Z	37.6106	5079	222004	721439	43686881
2026-08-29T04:00Z	41.9107	5083	351297	1115408	43902953
2026-08-29T05:00Z	101.8397	6124	433949	1619055	89623834
2026-08-29T06:00Z	128.1463	6483	583256	2187456	169464210
2026-08-29T07:00Z	121.5346	5966	562200	2156567	137949364
2026-08-29T08:00Z	37.3135	4957	199696	818139	37621409
2026-08-29T09:00Z	17.4094	4639	97782	309078	16646088
2026-08-29T10:00Z	17.4094	4639	97782	309078	16646088
2026-08-29T11:00Z	57.8645	5274	250161	1047496	54503884
2026-08-29T12:00Z	70.7296	5326	310291	1646852	60687333
2026-08-29T13:00Z	37.8168	4903	138233	645719	28553032
2026-08-29T14:00Z	38.6593	4911	142918	762963	27658833
2026-08-29T15:00Z	111.8874	6007	428790	2485579	75964222
2026-08-29T16:00Z	140.4426	21623	600198	3745124	101337036
2026-08-29T17:00Z	137.7317	6409	723787	4946850	105080665
2026-08-29T18:00Z	41.6181	5407	236919	1037191	27801163
2026-08-29T19:00Z	80.0059	15123	427253	2133328	63989431
2026-08-29T20:00Z	113.2491	12510	543791	2819720	84949477
2026-08-29T21:00Z	130.2182	11068	746029	4270190	102824245
2026-08-29T22:00Z	96.1100	10502	448247	2576736	68342063
2026-08-29T23:00Z	141.1576	11042	711519	4659684	105155984
2026-08-30T00:00Z	122.6033	10844	611696	3965030	92282931
2026-08-30T01:00Z	125.1969	10776	620224	3699210	97580969
2026-08-30T02:00Z	103.0802	10540	558787	3300898	81416194
2026-08-30T03:00Z	80.6995	11227	437957	2284492	71070689
2026-08-30T04:00Z	63.1569	10039	342564	1786064	50735729
2026-08-30T05:00Z	83.9698	10392	461455	2111604	90982815
2026-08-30T06:00Z	66.0544	10130	399716	2013107	54606794
2026-08-30T07:00Z	113.8536	10584	533799	2616793	109969361
2026-08-30T08:00Z	181.8823	11791	813236	4298705	158772201
2026-08-30T09:00Z	177.8238	16677	918910	4443806	150390935
2026-08-30T10:00Z	71.2880	5031	361434	1659521	53734242
2026-08-30T11:00Z	33.2251	4705	165169	727059	25923164
2026-08-30T12:00Z	38.3282	8848	221721	726894	33837672
2026-08-30T13:00Z	328.3975	8855	1887211	8031429	389692198
2026-08-30T14:00Z	480.7507	19412	2677551	13413871	561913692
2026-08-30T15:00Z	15.5710	9516	48648	670308	10373433
2026-08-30T16:00Z	12.1331	1283	66661	291435	11394822
2026-08-30T17:00Z	12.1331	1283	66661	291435	11394822
